,loadingOrder,Port,longitude,latitude,longitude_int,latitude_int
2917,GZ707287491936,IDJKT,106.89250700000001,-6.10157,106,-6
2918,CY619575781592,IDJKT,106.919343,-6.091143,106,-6
2919,KI370545596956,IDJKT,106.89249199999999,-6.09945,106,-6
2920,MN317047474520,IDJKT,106.919312,-6.091342,106,-6
2921,MN569736891906,IDJKT,106.91913500000001,-6.096442,106,-6
2922,MP176338169655,IDJKT,106.8984,-6.097417,106,-6
2923,BS333170709854,IDJKT,106.91748,-6.092178,106,-6
2924,PA766123308285,IDJKT,106.892498,-6.099683,106,-6
2925,PA540844630330,IDJKT,106.919453,-6.09119,106,-6
2926,OZ908499304221,IDJKT,106.89516699999999,-6.097167,106,-6
2927,MP785703753373,IDJKT,106.91946200000001,-6.091073000000001,106,-6
2928,BR615023847268,IDJKT,106.91718,-6.092695,106,-6
2929,OZ361850823734,IDJKT,106.89238300000001,-6.09985,106,-6
2930,MQ821844379643,IDJKT,106.89198,-6.096798000000001,106,-6
2931,OZ143468016029,IDJKT,106.91946200000001,-6.0937220000000005,106,-6
2932,BQ821870840205,IDJKT,106.915985,-6.09459,106,-6
2933,YU794217817269,IDJKT,106.91605,-6.093912,106,-6
2934,BQ544026354889,IDJKT,106.889125,-6.096417,106,-6
2935,BQ443186577737,IDJKT,106.91928,-6.09382,106,-6
2936,MT304744484287,IDJKT,106.891833,-6.0958,106,-6
2937,MT545613566993,IDJKT,106.91963500000001,-6.090895,106,-6
2938,OY209024976622,IDJKT,106.89218799999999,-6.102195,106,-6
2939,YW508802065509,IDJKT,106.892498,-6.099683,106,-6
2940,YX305346080687,IDJKT,106.91946200000001,-6.0937220000000005,106,-6
2941,BN705163759271,IDJKT,106.89221,-6.09949,106,-6
2942,MX628256427009,IDJKT,106.91944,-6.091252,106,-6
2943,BM717536397852,IDJKT,106.91944,-6.091252,106,-6
2944,YX844840312824,IDJKT,106.91963500000001,-6.090895,106,-6
2945,MX795339513943,IDJKT,106.91718,-6.092695,106,-6
2946,MY145778013958,IDJKT,106.89250700000001,-6.10157,106,-6
2947,PC352511125068,IDJKT,106.89238300000001,-6.09985,106,-6
2948,MM392425387973,IDJKT,106.892417,-6.0992169999999994,106,-6
2949,PC781674174354,IDJKT,106.892472,-6.102503,106,-6
2950,YL655527147056,IDJKT,106.89241499999999,-6.099457,106,-6
2951,CC652716788303,IDJKT,106.89249199999999,-6.09945,106,-6
2952,YL928700328356,IDJKT,106.91605,-6.093912,106,-6
2953,PL839147425647,IDJKT,106.91946200000001,-6.091073000000001,106,-6
2954,PK885919778212,IDJKT,106.898348,-6.096383,106,-6
2955,YM843419924008,IDJKT,106.91748,-6.092178,106,-6
2956,CA282236148011,IDJKT,106.91946200000001,-6.091073000000001,106,-6
2957,YN394801502494,IDJKT,106.918945,-6.091252,106,-6
2958,PJ413074715129,IDJKT,106.89238300000001,-6.09985,106,-6
2959,YN746011847500,IDJKT,106.899533,-5.950332,106,-5
2960,MF202096132562,IDJKT,106.91913500000001,-6.096442,106,-6
2961,OV894054210047,IDJKT,106.91944,-6.091252,106,-6
2962,MF883770770066,IDJKT,106.89230800000001,-6.103757,106,-6
2963,YO462819243475,IDJKT,106.89221,-6.09949,106,-6
2964,YO512140863515,IDJKT,106.919293,-6.0910470000000005,106,-6
2965,PH460708469341,IDJKT,106.916408,-6.093662,106,-6
2966,MH813339815693,IDJKT,106.919453,-6.09119,106,-6
2967,BX168647395112,IDJKT,106.919393,-6.09143,106,-6
2968,YP542679311987,IDJKT,106.916173,-6.09354,106,-6
2969,BW852568780006,IDJKT,106.919453,-6.09119,106,-6
2970,YQ442856432708,IDJKT,106.89246200000001,-6.099563,106,-6
2971,YQ690660919130,IDJKT,106.91748,-6.092178,106,-6
2972,PE186411336238,IDJKT,106.89246200000001,-6.099563,106,-6
2973,PD863451261995,IDJKT,106.892357,-6.1037930000000005,106,-6
2974,BV526688982918,IDJKT,106.91944299999999,-6.096394999999999,106,-6
2975,YR175923958174,IDJKT,106.89249199999999,-6.09945,106,-6
2976,MG137228254932,IDJKT,106.89246200000001,-6.099563,106,-6
2977,BK992791460150,IDJKT,106.892417,-6.0992169999999994,106,-6
2978,OU323986268339,IDJKT,106.89198,-6.096798000000001,106,-6
2979,YZ198646075569,IDJKT,106.892402,-6.099585,106,-6
2980,OF962957366163,IDJKT,106.889125,-6.096417,106,-6
2981,OF574568388277,IDJKT,106.89198,-6.096798000000001,106,-6
2982,AS541322767933,IDJKT,106.91944,-6.091252,106,-6
2983,OF471991268398,IDJKT,106.91718,-6.092695,106,-6
2984,NP606481775445,IDJKT,106.91913500000001,-6.096442,106,-6
2985,ZP390826047919,IDJKT,106.893083,-6.0959330000000005,106,-6
2986,OE265091390640,IDJKT,106.89246499999999,-6.10254,106,-6
2987,AN605049121722,IDJKT,106.8921,-6.1042,106,-6
2988,ZR291407706475,IDJKT,106.916173,-6.09354,106,-6
2989,ZR386940873742,IDJKT,106.918945,-6.091252,106,-6
2990,OD153026589344,IDJKT,106.917892,-6.093462000000001,106,-6
2991,ZR534278992482,IDJKT,106.919343,-6.091143,106,-6
2992,OC718423939928,IDJKT,106.919453,-6.09119,106,-6
2993,ZN153459511557,IDJKT,106.91718,-6.092695,106,-6
2994,OC678601557493,IDJKT,106.89238300000001,-6.09985,106,-6
2995,OC511329538706,IDJKT,106.89691200000001,-6.097103,106,-6
2996,ZT140233701834,IDJKT,106.889125,-6.096417,106,-6
2997,NT632405742562,IDJKT,106.91946200000001,-6.0937220000000005,106,-6
2998,ZU221599602866,IDJKT,106.91748,-6.092178,106,-6
2999,ZU455765449214,IDJKT,106.91878200000001,-6.092105,106,-6
3000,ZV189530679533,IDJKT,106.892472,-6.102503,106,-6
3001,NV426514353769,IDJKT,106.917892,-6.093462000000001,106,-6
3002,ZX301566799442,IDJKT,106.8984,-6.097417,106,-6
3003,AD255904027514,IDJKT,106.919583,-6.091088,106,-6
3004,NY213610354877,IDJKT,106.91718,-6.092695,106,-6
3005,NY106270794751,IDJKT,106.894502,-6.096037,106,-6
3006,AC614316043949,IDJKT,106.915985,-6.09459,106,-6
3007,ZS432679267563,IDJKT,106.91605,-6.093912,106,-6
3008,CD365477174109,IDJKT,106.895583,-6.095917,106,-6
3009,NM554532507820,IDJKT,106.915985,-6.09459,106,-6
3010,NM221955864671,IDJKT,106.89516699999999,-6.097167,106,-6
3011,BJ645140067791,IDJKT,106.91960300000001,-6.0907480000000005,106,-6
3012,MZ717150114739,IDJKT,106.891833,-6.0958,106,-6
3013,ZA875399706420,IDJKT,106.915407,-6.095105,106,-6
3014,ZB565190117647,IDJKT,106.895073,-6.0971269999999995,106,-6
3015,ZC474868705304,IDJKT,106.919293,-6.0910470000000005,106,-6
3016,BH560900561845,IDJKT,106.91944299999999,-6.096394999999999,106,-6
3017,ZE363048874192,IDJKT,106.89238300000001,-6.09985,106,-6
3018,ZF321385587713,IDJKT,106.91946200000001,-6.091073000000001,106,-6
3019,NE232735460553,IDJKT,106.919393,-6.09143,106,-6
3020,ZF531380245449,IDJKT,106.89243300000001,-6.0959330000000005,106,-6
3021,OP337128772322,IDJKT,106.892175,-6.103883000000001,106,-6
3022,NF326177808293,IDJKT,106.89516699999999,-6.097167,106,-6
3023,OO540032697444,IDJKT,106.91913500000001,-6.096442,106,-6
3024,OG813882556560,IDJKT,106.919453,-6.09119,106,-6
3025,OM867658275763,IDJKT,106.88076699999999,-6.046467,106,-6
3026,ZJ443024011278,IDJKT,106.91944,-6.091252,106,-6
3027,OK990844683147,IDJKT,106.89246200000001,-6.099563,106,-6
3028,NJ624854540989,IDJKT,106.89243300000001,-6.0959330000000005,106,-6
3029,OK660736607775,IDJKT,106.91928,-6.09382,106,-6
3030,NJ850822526942,IDJKT,106.919453,-6.09119,106,-6
3031,OK594356251309,IDJKT,106.892498,-6.099683,106,-6
3032,NK122541735418,IDJKT,106.891833,-6.0958,106,-6
3033,ZL119150119532,IDJKT,106.91960300000001,-6.0907480000000005,106,-6
3034,NK575202241029,IDJKT,106.89183700000001,-6.095863,106,-6
3035,AY656854924784,IDJKT,106.919393,-6.09143,106,-6
3036,NK872463454553,IDJKT,106.89516699999999,-6.097167,106,-6
3037,OI935023474019,IDJKT,106.893032,-6.095688,106,-6
3038,OI102971265001,IDJKT,106.89691200000001,-6.097103,106,-6
3039,NI773638007289,IDJKT,106.919393,-6.09143,106,-6
3040,CE274460545296,IDJKT,106.892402,-6.099585,106,-6
3041,YK886153658756,IDJKT,110.42343999999999,-6.937386999999999,110,-6
3042,QS827413174424,IDJKT,106.89246200000001,-6.099563,106,-6
3043,XF201680133194,IDJKT,106.919393,-6.09143,106,-6
3044,QQ749988388131,IDJKT,106.91718,-6.092695,106,-6
3045,XG437844474944,IDJKT,106.91944299999999,-6.096394999999999,106,-6
3046,DF791930680264,IDJKT,106.892175,-6.103883000000001,106,-6
3047,KV104742467000,IDJKT,106.91605,-6.093912,106,-6
3048,XG899416928846,IDJKT,106.889125,-6.096417,106,-6
3049,KV406127563242,IDJKT,106.919453,-6.09119,106,-6
3050,DE372317813741,IDJKT,106.91960300000001,-6.0907480000000005,106,-6
3051,KV749803982364,IDJKT,106.91946200000001,-6.0937220000000005,106,-6
3052,XJ195195410835,IDJKT,106.9195,-6.094812999999999,106,-6
3053,XJ498473444941,IDJKT,106.919293,-6.0910470000000005,106,-6
3054,QN690095709986,IDJKT,106.89203,-6.0967199999999995,106,-6
3055,QT280097353072,IDJKT,106.89516699999999,-6.097167,106,-6
3056,DD156392933710,IDJKT,106.89246200000001,-6.099563,106,-6
3057,DC734209428550,IDJKT,106.89275,-6.094917,106,-6
3058,XL631074662505,IDJKT,106.91946200000001,-6.091073000000001,106,-6
3059,XL897100328388,IDJKT,106.89250700000001,-6.10157,106,-6
3060,XN842299669663,IDJKT,106.919453,-6.09119,106,-6
3061,QK895048019372,IDJKT,106.891833,-6.096667,106,-6
3062,LA546848467231,IDJKT,106.91718,-6.092695,106,-6
3063,DA415233568866,IDJKT,106.892498,-6.099683,106,-6
3064,DA216946247398,IDJKT,106.89516699999999,-6.097167,106,-6
3065,QK185956045484,IDJKT,106.91748,-6.092178,106,-6
3066,LB368214366791,IDJKT,106.91605,-6.093912,106,-6
3067,XP694421391201,IDJKT,106.91944,-6.091252,106,-6
3068,XQ740549742495,IDJKT,106.91960800000001,-6.091125,106,-6
3069,DC987502266755,IDJKT,106.892175,-6.103883000000001,106,-6
3070,CY543135313355,IDJKT,106.916408,-6.093662,106,-6
3071,KT265264134646,IDJKT,106.91944,-6.091252,106,-6
3072,DI702237605308,IDJKT,106.895583,-6.095917,106,-6
3073,RB204981440864,IDJKT,106.89516699999999,-6.097167,106,-6
3074,DS151075884319,IDJKT,106.89230800000001,-6.103757,106,-6
3075,KJ905243737280,IDJKT,106.891833,-6.0958,106,-6
3076,QZ852355572852,IDJKT,106.891833,-6.096667,106,-6
3077,KK235207991246,IDJKT,106.89241499999999,-6.099457,106,-6
3078,QZ629725895137,IDJKT,106.89203,-6.0967199999999995,106,-6
3079,QZ396817960186,IDJKT,106.91748,-6.092178,106,-6
3080,WW739247536307,IDJKT,106.89230800000001,-6.103757,106,-6
3081,WW872414568249,IDJKT,106.895583,-6.095917,106,-6
3082,WW983500076092,IDJKT,106.919583,-6.091088,106,-6
3083,WX173066939503,IDJKT,106.91946200000001,-6.091073000000001,106,-6
3084,DP730196658534,IDJKT,106.91944,-6.091252,106,-6
3085,QW756360990343,IDJKT,106.91944,-6.091252,106,-6
3086,KS466584560640,IDJKT,106.889197,-6.097007,106,-6
3087,WX866519804809,IDJKT,106.919453,-6.09119,106,-6
3088,QW507875665231,IDJKT,106.915985,-6.09459,106,-6
3089,KP665837500777,IDJKT,106.91928,-6.09382,106,-6
3090,WY348860938383,IDJKT,106.919453,-6.09119,106,-6
3091,WZ158304662107,IDJKT,106.91946200000001,-6.0937220000000005,106,-6
3092,QW267156540737,IDJKT,106.919583,-6.091088,106,-6
3093,QW265759679309,IDJKT,106.89183700000001,-6.095863,106,-6
3094,QV790927288599,IDJKT,106.916173,-6.09354,106,-6
3095,DL769299737147,IDJKT,106.916408,-6.093662,106,-6
3096,KR202766781535,IDJKT,106.89249199999999,-6.09945,106,-6
3097,XC902682023464,IDJKT,106.895017,-6.09605,106,-6
3098,DJ303413827419,IDJKT,106.91748,-6.092178,106,-6
3099,QU192083895575,IDJKT,106.892498,-6.099683,106,-6
3100,DO872158183238,IDJKT,106.91968,-6.091132,106,-6
3101,WU944037727622,IDJKT,106.91605,-6.093912,106,-6
3102,CY379172741414,IDJKT,106.898348,-6.096383,106,-6
3103,XS925096950740,IDJKT,106.89221,-6.09949,106,-6
3104,LN248027821571,IDJKT,106.893083,-6.0959330000000005,106,-6
3105,PX881068342996,IDJKT,106.91748,-6.092178,106,-6
3106,CN823011608403,IDJKT,106.89218799999999,-6.102195,106,-6
3107,YC981464738126,IDJKT,106.917892,-6.093462000000001,106,-6
3108,YD604221238138,IDJKT,106.89218799999999,-6.102195,106,-6
3109,PU723397194380,IDJKT,106.91944299999999,-6.096394999999999,106,-6
3110,LQ362884888793,IDJKT,106.91913500000001,-6.096442,106,-6
3111,CL613235998118,IDJKT,106.91943799999999,-6.0934349999999995,106,-6
3112,LQ898334874818,IDJKT,106.915985,-6.09459,106,-6
3113,LQ979199888915,IDJKT,106.91928,-6.09382,106,-6
3114,PT544596554123,IDJKT,106.891833,-6.0958,106,-6
3115,LN133889472531,IDJKT,106.919312,-6.091342,106,-6
3116,PS525286806454,IDJKT,106.89265800000001,-6.09589,106,-6
3117,YG869949825693,IDJKT,106.919393,-6.09143,106,-6
3118,PR627104608983,IDJKT,106.91934499999999,-6.091203,106,-6
3119,CI623314584288,IDJKT,106.91718,-6.092695,106,-6
3120,PQ568131286360,IDJKT,106.892498,-6.099683,106,-6
3121,PQ508860199221,IDJKT,106.889125,-6.096417,106,-6
3122,LV246310165010,IDJKT,106.89213000000001,-6.101257,106,-6
3123,CI156298377390,IDJKT,106.892175,-6.103883000000001,106,-6
3124,CH220691461221,IDJKT,106.892357,-6.1037930000000005,106,-6
3125,YI949418283727,IDJKT,106.91963500000001,-6.090895,106,-6
3126,LY285279978412,IDJKT,106.91605,-6.093912,106,-6
3127,YK328256461240,IDJKT,106.91718,-6.092695,106,-6
3128,YK468234751581,IDJKT,106.889197,-6.097007,106,-6
3129,YK857180886320,IDJKT,106.91946200000001,-6.0937220000000005,106,-6
3130,PR922693627562,IDJKT,106.892498,-6.099683,106,-6
3131,QH598159279764,IDJKT,106.919583,-6.091088,106,-6
3132,CP154545634958,IDJKT,106.8984,-6.097417,106,-6
3133,LM346086251039,IDJKT,106.91718,-6.092695,106,-6
3134,XT170490675726,IDJKT,106.919583,-6.091088,106,-6
3135,XU410350358222,IDJKT,106.89238300000001,-6.09985,106,-6
3136,LF239495240314,IDJKT,106.895583,-6.095917,106,-6
3137,CX211252752989,IDJKT,106.91718,-6.092695,106,-6
3138,LF595630625844,IDJKT,106.919312,-6.091342,106,-6
3139,CV950958499509,IDJKT,106.8921,-6.1042,106,-6
3140,XV905846198452,IDJKT,106.91718,-6.092695,106,-6
3141,LG243344729003,IDJKT,106.89183700000001,-6.095863,106,-6
3142,LG250603758877,IDJKT,106.91944299999999,-6.096394999999999,106,-6
3143,XX314759743655,IDJKT,106.89096799999999,-6.095022,106,-6
3144,LG743544040931,IDJKT,106.89516699999999,-6.097167,106,-6
3145,QE730331562847,IDJKT,106.919343,-6.091143,106,-6
3146,QE575171339188,IDJKT,106.919293,-6.0910470000000005,106,-6
3147,CP959721060184,IDJKT,106.91748,-6.092178,106,-6
3148,QE262748404235,IDJKT,106.89231699999999,-6.096217,106,-6
3149,QD300583387635,IDJKT,106.89275,-6.094917,106,-6
3150,LI964528678010,IDJKT,106.91946200000001,-6.091073000000001,106,-6
3151,CS471280605109,IDJKT,106.895583,-6.095917,106,-6
3152,CR128278769915,IDJKT,106.91960300000001,-6.0907480000000005,106,-6
3153,CQ633261701621,IDJKT,106.892357,-6.1037930000000005,106,-6
3154,LK887410358130,IDJKT,106.892472,-6.102503,106,-6
3155,CQ234651204115,IDJKT,106.89218799999999,-6.102195,106,-6
3156,LL194646297004,IDJKT,106.89183700000001,-6.095863,106,-6
3157,CQ194759551382,IDJKT,106.91946200000001,-6.091073000000001,106,-6
3158,PZ322978076157,IDJKT,106.891833,-6.0958,106,-6
3159,PZ319658647083,IDJKT,106.919453,-6.09119,106,-6
3160,PY685908921919,IDJKT,106.919453,-6.09119,106,-6
3161,LM343941761546,IDJKT,106.919583,-6.091088,106,-6
3162,LI221949214037,IDJKT,106.89218799999999,-6.102195,106,-6
3163,FK334124571901,IDJKT,106.919587,-6.090663,106,-6
3164,DQ331687795852,IDJKT,106.91748,-6.092178,106,-6
3165,UY331182065842,IDJKT,106.91605,-6.093912,106,-6
3166,TM888678600833,IDJKT,106.903833,-6.096633,106,-6
3167,GM599270977476,IDJKT,106.89238300000001,-6.09985,106,-6
3168,TM299207300989,IDJKT,106.91944299999999,-6.096394999999999,106,-6
3169,VE323118326982,IDJKT,106.918575,-6.096393,106,-6
3170,UK915883390959,IDJKT,106.89183700000001,-6.095863,106,-6
3171,UL306642836112,IDJKT,106.89218799999999,-6.102195,106,-6
3172,SS568699250058,IDJKT,106.88883799999999,-5.996402,106,-5
3173,IE494378544832,IDJKT,106.89275,-6.094917,106,-6
3174,HO576215269164,IDJKT,106.91946200000001,-6.0937220000000005,106,-6
3175,UM639183218576,IDJKT,106.89218799999999,-6.102195,106,-6
3176,HO942028640070,IDJKT,106.89183700000001,-6.095863,106,-6
3177,GK159486090440,IDJKT,106.915985,-6.09459,106,-6
3178,II553824489404,IDJKT,106.89203,-6.0967199999999995,106,-6
3179,ID787793815711,IDJKT,106.91963500000001,-6.090895,106,-6
3180,IE819130494553,IDJKT,106.91960300000001,-6.0907480000000005,106,-6
3181,TK708720486538,IDJKT,106.89243300000001,-6.0959330000000005,106,-6
3182,HQ697470848513,IDJKT,106.919312,-6.091342,106,-6
3183,UQ417881627591,IDJKT,106.89243300000001,-6.0959330000000005,106,-6
3184,UB521632559048,IDJKT,106.919453,-6.09119,106,-6
3185,HR336149388126,IDJKT,106.89221200000001,-6.097167,106,-6
3186,HR960595400929,IDJKT,106.892678,-6.095715,106,-6
3187,UR339754604574,IDJKT,106.91718,-6.092695,106,-6
3188,IC654776236066,IDJKT,106.89246200000001,-6.099563,106,-6
3189,HD367481578496,IDJKT,106.891833,-6.096667,106,-6
3190,UR833222123722,IDJKT,106.89691200000001,-6.097103,106,-6
3191,SZ338726772544,IDJKT,106.892357,-6.1037930000000005,106,-6
3192,HS494848647572,IDJKT,106.919628,-6.093918,106,-6
3193,GF356239867929,IDJKT,106.91946200000001,-6.091073000000001,106,-6
3194,GF344809117752,IDJKT,106.91928,-6.09382,106,-6
3195,SZ517880131055,IDJKT,106.919067,-6.09124,106,-6
3196,UP529789598140,IDJKT,106.89203,-6.0967199999999995,106,-6
3197,TN233323476947,IDJKT,106.918945,-6.091252,106,-6
3198,GN724577932504,IDJKT,106.8921,-6.1042,106,-6
3199,FM139490940333,IDJKT,106.892498,-6.099683,106,-6
3200,UF291417950621,IDJKT,106.9195,-6.094812999999999,106,-6
3201,VI605360430521,IDJKT,106.916173,-6.09354,106,-6
3202,II105705085732,IDJKT,106.89237299999999,-6.095123,106,-6
3203,UF727370893201,IDJKT,106.91928,-6.09382,106,-6
3204,VH498454736542,IDJKT,106.919293,-6.0910470000000005,106,-6
3205,FO590004350564,IDJKT,106.91946200000001,-6.0937220000000005,106,-6
3206,TR193066130926,IDJKT,106.919312,-6.091342,106,-6
3207,VH236051311266,IDJKT,106.89230800000001,-6.103757,106,-6
3208,GR109045346303,IDJKT,106.89203,-6.0967199999999995,106,-6
3209,IH318079764762,IDJKT,106.916408,-6.093662,106,-6
3210,FP448698923244,IDJKT,106.91605,-6.093912,106,-6
3211,HJ295511090116,IDJKT,106.889125,-6.096417,106,-6
3212,TR458811529347,IDJKT,106.89243300000001,-6.0959330000000005,106,-6
3213,FP522919499320,IDJKT,106.919628,-6.093918,106,-6
3214,FM983580807012,IDJKT,106.89691200000001,-6.097103,106,-6
3215,TS330682481143,IDJKT,106.892175,-6.103883000000001,106,-6
3216,GN843866815653,IDJKT,106.91878200000001,-6.092105,106,-6
3217,GN919132354632,IDJKT,106.91605,-6.09247,106,-6
3218,UI998801223110,IDJKT,106.919628,-6.093918,106,-6
3219,UI560618843453,IDJKT,106.91946200000001,-6.091073000000001,106,-6
3220,GP310850645873,IDJKT,106.919393,-6.09143,106,-6
3221,TO705352205982,IDJKT,106.895583,-6.095917,106,-6
3222,GU341572606924,IDJKT,106.919453,-6.09119,106,-6
3223,UH511310374391,IDJKT,106.919293,-6.0910470000000005,106,-6
3224,HJ623781459163,IDJKT,106.8984,-6.097417,106,-6
3225,IH105162648419,IDJKT,106.89238300000001,-6.09985,106,-6
3226,FP953179316179,IDJKT,106.89218799999999,-6.102195,106,-6
3227,FU203017415782,IDJKT,106.919583,-6.091088,106,-6
3228,UN757241160597,IDJKT,106.89218799999999,-6.102195,106,-6
3229,GF113182229611,IDJKT,106.919583,-6.091088,106,-6
3230,TZ593233075454,IDJKT,106.89250700000001,-6.10157,106,-6
3231,FV465786610701,IDJKT,106.89243300000001,-6.0959330000000005,106,-6
3232,IL381164759936,IDJKT,106.892417,-6.0992169999999994,106,-6
3233,IL404863504845,IDJKT,106.893032,-6.095688,106,-6
3234,UU615683740110,IDJKT,106.89203,-6.0967199999999995,106,-6
3235,GY731588241161,IDJKT,106.89230800000001,-6.103757,106,-6
3236,IL406848120933,IDJKT,106.89243300000001,-6.0959330000000005,106,-6
3237,VA101815599143,IDJKT,106.892498,-6.099683,106,-6
3238,UV758798153270,IDJKT,106.91946200000001,-6.0937220000000005,106,-6
3239,UZ937931445414,IDJKT,106.89183700000001,-6.095863,106,-6
3240,HW812318113750,IDJKT,106.898265,-6.097335,106,-6
3241,VK303632569540,IDJKT,106.88076699999999,-6.046467,106,-6
3242,UZ778918304880,IDJKT,106.91928,-6.09382,106,-6
3243,UY950722476886,IDJKT,106.91718,-6.092695,106,-6
3244,FX650528502973,IDJKT,106.918945,-6.091252,106,-6
3245,TE956313793295,IDJKT,106.89230800000001,-6.103757,106,-6
3246,FZ496064270400,IDJKT,106.91878200000001,-6.092105,106,-6
3247,FX834394145212,IDJKT,106.89516699999999,-6.097167,106,-6
3248,FY999469306240,IDJKT,106.91963500000001,-6.090895,106,-6
3249,UY800462022592,IDJKT,106.91928,-6.09382,106,-6
3250,TD892032963436,IDJKT,106.91968,-6.091132,106,-6
3251,GX929663596754,IDJKT,106.89183700000001,-6.095863,106,-6
